ID_GiaoDich,NgayGiaoDich,ID_SanPham,TenSanPham,ID_KhachHang,KenhBanHang,KhuVuc,SoLuong,GiaBan,DoanhThu,ChietKhau,Thue,ThanhTien,HinhThucThanhToan,LoaiKhachHang,NhanVienBanHang,ThoiTiet,NhietDo,ChiPhi
140,2024-02-13 00:47:14,7,7 Up,42,Online,TP. Hồ Chí Minh,9,16933.59,152402.31,0.0,15.240.231,167.642.541,Tiền mặt,VIP,Bob,Mưa,24,133721.7
141,2024-02-13 00:47:14,7,7 Up,42,Online,TP. Hồ Chí Minh,9,16933.59,152402.31,0.0,15.240.231,167.642.541,Tiền mặt,VIP,Bob,Mưa,24,133721.7
142,2024-02-14 10:40:01,8,Strongbow,50,Cửa hàng,Hải Phòng,9,12450.0,112050.0,0.0,11205.0,123255.0,Chuyển khoản,Mới,Carol,Mưa,22,33774.76
143,2024-06-16 14:15:26,9,Mirinda,39,Siêu thị,Khánh Hòa,6,21519.55,129117.3,0.0,12911.73,142029.03,Chuyển khoản,Thường xuyên,Bob,Âm u,25,64274.44
144,2023-11-17 15:28:17,3,Coca-Cola,3,Siêu thị,Bình Định,5,32518.38,162591.9,0.0,16259.19,178851.09,Chuyển khoản,Thường xuyên,David,Âm u,34,55395.49
145,2024-05-27 06:05:52,4,Mirinda,31,Online,Quảng Ninh,5,44339.6,221698.0,0.0,22169.8,243867.8,Chuyển khoản,Mới,David,Mưa,24,72688.65
146,2023-08-23 00:45:39,4,Mirinda,12,Cửa hàng,Hà Nội,5,33081.57,165407.85,0.0,16.540.785,181.948.635,Chuyển khoản,Thường xuyên,David,Âm u,23,21421.9
147,2024-01-10 18:34:06,9,Mirinda,15,Siêu thị,Khánh Hòa,6,18644.76,111868.56,0.0,11.186.856.000.000.000,123.055.416,Tiền mặt,Mới,Alice,Âm u,27,65739.72
148,2024-05-17 00:57:04,7,Pepsi,45,Online,Bình Định,7,44362.19,310535.33,0.05,31.053.533.000.000.000,3.260.620.965,Thẻ,Thường xuyên,Carol,Nắng,28,155933.21
149,2024-05-08 04:38:55,3,Revive,38,Online,Đồng Nai,9,33847.08,30.462.372.000.000.000,0.05,30.462.372.000.000.000,3.198.549.060.000.000,Thẻ,Thường xuyên,Bob,Nắng,30,43007.69
150,2024-01-31 03:25:23,10,Mirinda,40,Online,Ninh Bình,2,19294.11,38588.22,0.1,3.858.822,38588.22,Thẻ,Thường xuyên,Alice,Âm u,33,12460.8
151,2023-11-24 06:44:09,5,Pepsi,14,Online,Thái Bình,4,32474.3,129897.2,0.0,12989.72,14.288.691.999.999.900,Chuyển khoản,Thường xuyên,David,Nắng,30,107374.68
152,2023-09-29 22:59:04,7,Strongbow,35,Cửa hàng,Thái Bình,5,37012.65,185063.25,0.0,18.506.325,203.569.575,Tiền mặt,Mới,Carol,Mưa,33,53973.61
153,2023-08-31 01:03:03,8,Oolong Tea Plus,16,Online,Bình Dương,6,37221.78,223330.68,0.0,22.333.068.000.000.000,245.663.748,Thẻ,Thường xuyên,Alice,Mưa,28,48220.64
154,2024-01-05 22:02:54,1,Revive,50,Siêu thị,Long An,7,38960.91,272726.37,0.05,2.727.263.700.000.000,2.863.626.885,Thẻ,Mới,Bob,Mưa,20,134061.98
155,2024-05-17 08:24:14,2,Strongbow,24,Cửa hàng,Khánh Hòa,3,45830.42,137491.26,0.1,13.749.126.000.000.000,137491.26,Thẻ,Thường xuyên,Bob,Âm u,28,122163.78
156,2024-03-02 23:40:05,7,Sting,17,Online,Long An,3,42993.71,128981.13,0.05,12.898.113,1.354.301.865,Chuyển khoản,Thường xuyên,Emma,Nắng,23,37874.56
157,2024-03-07 13:30:23,2,C2,18,Siêu thị,Bình Dương,9,34308.49,308776.41,0.0,30.877.641,339.654.051,Chuyển khoản,Thường xuyên,Carol,Nắng,30,196909.32
158,2023-10-09 21:16:44,7,7 Up,42,Siêu thị,Bình Dương,9,11286.65,101579.85,0.05,10.157.985,10.665.884.249.999.900,Thẻ,Mới,Emma,Mưa,32,72050.15
159,2023-12-07 17:38:02,9,Sting,17,Cửa hàng,Ninh Bình,2,39981.64,79963.28,0.05,7.996.328,8.396.144.399.999.990,Chuyển khoản,VIP,David,Nắng,23,23198.15
160,2024-03-31 21:27:31,2,Number 1,16,Cửa hàng,Khánh Hòa,4,48999.35,195997.4,0.05,19599.74,205797.27,Chuyển khoản,Mới,Bob,Nắng,28,133782.55
161,2024-03-01 07:21:35,7,Oolong Tea Plus,21,Cửa hàng,Cần Thơ,4,22222.97,88891.88,0.05,8.889.188,93.336.474,Thẻ,VIP,David,Mưa,20,35043.54
162,2023-09-11 06:36:29,4,Number 1,24,Siêu thị,Cần Thơ,5,34276.55,171382.75,0.0,17.138.275,188.521.025,Chuyển khoản,VIP,Emma,Nắng,33,103831.32
163,2024-02-13 04:05:06,2,Coca-Cola,34,Siêu thị,Long An,2,40747.43,81494.86,0.0,8.149.486.000.000.000,89.644.346,Tiền mặt,Mới,Bob,Mưa,24,49453.02
164,2024-05-30 07:54:34,7,Coca-Cola,36,Online,Ninh Bình,4,35564.2,142256.8,0.05,14225.68,14.936.963.999.999.900,Tiền mặt,Thường xuyên,Carol,Mưa,33,75199.75
165,2023-12-28 16:12:08,5,Mirinda,43,Cửa hàng,Đà Nẵng,3,46902.88,14.070.863.999.999.900,0.0,14.070.864,154.779.504,Thẻ,Thường xuyên,Alice,Âm u,27,24234.5
166,2023-07-15 02:50:34,1,Oolong Tea Plus,27,Cửa hàng,Bình Định,6,28934.07,17.360.441.999.999.900,0.05,17.360.442.000.000.000,182.284.641,Chuyển khoản,Mới,David,Mưa,24,133370.21
167,2023-11-06 01:44:28,5,Strongbow,39,Cửa hàng,Bà Rịa - Vũng Tàu,4,31274.4,125097.6,0.1,12.509.760.000.000.000,125097.6,Thẻ,VIP,David,Nắng,27,44612.81
168,2023-12-03 16:18:14,3,Sting,17,Cửa hàng,Khánh Hòa,1,11529.77,11529.77,0.1,1.152.977,11529.77,Chuyển khoản,Mới,Bob,Nắng,24,2873.39
169,2023-11-01 03:05:09,7,Oolong Tea Plus,25,Siêu thị,Nam Định,3,46009.75,138029.25,0.0,13.802.925.000.000.000,151.832.175,Tiền mặt,Thường xuyên,Bob,Mưa,21,18305.45
170,2024-03-22 03:03:54,6,Sting,38,Cửa hàng,Đồng Nai,8,20491.57,163932.56,0.0,16.393.256,180.325.816,Chuyển khoản,VIP,Emma,Âm u,31,93886.53
171,2023-12-04 04:46:16,8,7 Up,42,Siêu thị,Khánh Hòa,3,49137.82,147413.46,0.0,14.741.346,16.215.480.599.999.900,Tiền mặt,VIP,David,Mưa,21,94647.03
172,2023-12-04 13:05:32,5,Strongbow,21,Siêu thị,Đồng Nai,7,18084.46,126591.22,0.05,12.659.122,132.920.781,Chuyển khoản,VIP,David,Mưa,27,14339.02
173,2024-06-01 00:12:33,2,Number 1,4,Cửa hàng,Ninh Bình,2,20138.48,40276.96,0.1,4.027.696,4.027.695.999.999.990,Tiền mặt,Mới,David,Âm u,32,20528.14
174,2023-09-27 11:05:50,9,Sting,25,Siêu thị,Bà Rịa - Vũng Tàu,5,29385.51,146927.55,0.1,14.692.755,146927.55,Thẻ,Mới,Alice,Âm u,22,41315.53
175,2024-03-30 23:51:50,8,7 Up,30,Siêu thị,Quảng Ninh,7,36420.66,254944.62,0.0,25.494.462.000.000.000,28.043.908.200.000.000,Chuyển khoản,VIP,David,Mưa,31,157081.13
176,2024-05-06 02:10:45,6,Oolong Tea Plus,33,Cửa hàng,Cần Thơ,1,27627.02,27627.02,0.1,2.762.702,27627.02,Thẻ,Thường xuyên,Emma,Âm u,21,6616.48
177,2023-09-27 08:55:26,10,7 Up,39,Cửa hàng,Đồng Nai,1,24073.01,24073.01,0.0,2.407.301,26.480.311,Chuyển khoản,VIP,David,Nắng,34,15713.66
178,2023-09-15 14:09:54,7,C2,26,Online,Đà Nẵng,8,31604.02,252832.16,0.0,25.283.216,278.115.376,Thẻ,Thường xuyên,Emma,Mưa,33,103506.52
179,2024-06-26 18:21:20,9,7 Up,25,Siêu thị,Nghệ An,2,48332.89,96665.78,0.1,9.666.578,96665.78,Tiền mặt,Mới,Bob,Nắng,33,82106.37
180,2024-04-16 02:12:54,7,7 Up,16,Siêu thị,Hà Nội,4,48479.04,193916.16,0.1,19.391.616,193916.16,Thẻ,Mới,Emma,Âm u,20,40725.64
181,2023-09-22 18:50:25,3,Mirinda,49,Online,Hà Nội,3,23122.12,69366.36,0.05,6.936.636,72.834.678,Tiền mặt,Thường xuyên,David,Nắng,23,25863.46
182,2023-10-15 22:33:37,6,Coca-Cola,24,Online,Hà Nội,5,37207.03,186035.15,0.0,18.603.515,204.638.665,Thẻ,Thường xuyên,Carol,Âm u,30,35491.57
183,2023-10-08 17:25:39,7,Number 1,5,Cửa hàng,Quảng Nam,2,38877.21,77754.42,0.05,7.775.442,8.164.214.099.999.990,Thẻ,Mới,Bob,Mưa,22,65294.65
184,2024-05-19 01:05:40,2,C2,42,Online,Bà Rịa - Vũng Tàu,6,36137.34,216824.04,0.05,21.682.404,227.665.242,Tiền mặt,Mới,Alice,Âm u,32,173865.01
185,2024-05-22 21:53:14,3,C2,39,Cửa hàng,Hà Nội,8,14520.52,116164.16,0.1,11.616.416,116164.16,Tiền mặt,Mới,Alice,Mưa,32,35587.27
186,2023-07-18 08:09:58,4,Coca-Cola,13,Cửa hàng,Đồng Nai,5,31579.57,157897.85,0.1,15.789.785,157897.85,Chuyển khoản,Mới,Carol,Âm u,27,99157.83
187,2024-03-20 20:58:31,10,Revive,30,Cửa hàng,Long An,7,40530.83,283715.81,0.1,2.837.158.100.000.000,283715.81,Chuyển khoản,Thường xuyên,Carol,Âm u,20,213858.67
188,2024-01-04 06:51:42,6,Sting,7,Siêu thị,Đà Nẵng,5,18032.58,90162.9,0.05,9016.29,94.671.045,Chuyển khoản,VIP,Bob,Nắng,33,49063.1
189,2024-06-02 12:37:28,1,7 Up,47,Siêu thị,Quảng Nam,6,23928.7,143572.2,0.1,14.357.220.000.000.000,143572.2,Thẻ,Mới,David,Nắng,30,75191.7
190,2023-10-09 16:39:39,9,Oolong Tea Plus,17,Cửa hàng,Bà Rịa - Vũng Tàu,9,18152.22,163369.98,0.1,16.336.998,163369.98,Chuyển khoản,Thường xuyên,Bob,Mưa,24,47946.12
191,2023-08-16 23:41:08,5,7 Up,27,Online,Quảng Ninh,10,45478.03,454780.3,0.0,45478.03,500258.33,Tiền mặt,Mới,Alice,Mưa,29,79351.07
192,2023-08-16 02:56:55,7,Oolong Tea Plus,35,Siêu thị,Đà Nẵng,1,44342.12,44342.12,0.1,4.434.212,44342.12,Chuyển khoản,VIP,Bob,Nắng,25,36261.77
193,2023-07-19 13:16:11,9,7 Up,5,Siêu thị,Bà Rịa - Vũng Tàu,10,16768.29,16.768.290.000.000.000,0.0,16768.29,18.445.119.000.000.000,Chuyển khoản,Thường xuyên,David,Mưa,32,137556.06
194,2023-09-12 21:00:37,9,C2,42,Online,Bình Định,9,40422.77,363804.93,0.05,36.380.493,3.819.951.765,Tiền mặt,Mới,David,Mưa,34,220640.84
195,2024-05-28 11:48:12,1,Revive,5,Siêu thị,TP. Hồ Chí Minh,3,24559.41,73678.23,0.0,7.367.823.000.000.000,81.046.053,Tiền mặt,VIP,Alice,Nắng,20,27351.11
196,2024-06-26 14:39:42,1,Coca-Cola,24,Online,Quảng Nam,10,37447.53,374475.3,0.1,37447.53,3.744.753.000.000.000,Chuyển khoản,Thường xuyên,Emma,Âm u,28,142063.82
197,2023-11-28 08:23:26,3,Strongbow,7,Online,Hải Phòng,3,29735.22,89205.66,0.0,8.920.566.000.000.000,98.126.226,Tiền mặt,Thường xuyên,Alice,Mưa,21,60728.05
198,2024-01-30 21:09:24,6,Pepsi,7,Siêu thị,Nam Định,4,28879.63,115518.52,0.1,11.551.852,115518.52,Tiền mặt,VIP,Emma,Mưa,23,94458.13
199,2023-08-17 03:16:54,2,Number 1,14,Online,Quảng Nam,8,45252.27,362018.16,0.05,36.201.816,380.119.068,Chuyển khoản,VIP,David,Âm u,26,293114.93
200,2024-04-10 09:09:22,10,Strongbow,15,Online,Nghệ An,1,35479.21,35479.21,0.0,35.479.210.000.000.000,39.027.131,Chuyển khoản,Mới,David,Mưa,30,25683.42
201,2023-10-28 13:38:03,1,Number 1,5,Cửa hàng,Đà Nẵng,4,19430.95,77723.8,0.1,7.772.380.000.000.000,77723.8,Thẻ,Mới,David,Nắng,28,47693.29
202,2024-03-31 13:27:00,1,Sting,37,Cửa hàng,Nam Định,7,14430.47,101013.29,0.1,10.101.329,101013.29,Thẻ,VIP,Carol,Nắng,22,16900.73
203,2024-06-04 20:55:19,5,Coca-Cola,4,Siêu thị,Đà Nẵng,3,47337.21,142011.63,0.0,14.201.163.000.000.000,156.212.793,Tiền mặt,VIP,Bob,Mưa,29,32563.69
204,2024-03-19 17:22:38,4,Oolong Tea Plus,30,Online,Ninh Bình,7,16135.59,112949.13,0.0,11.294.913,124.244.043,Thẻ,Mới,Emma,Mưa,21,92487.64
205,2023-08-12 16:20:34,1,Strongbow,20,Siêu thị,Đà Nẵng,5,39363.79,196818.95,0.05,19.681.895,2.066.598.975,Tiền mặt,VIP,Bob,Nắng,31,115167.28
206,2024-07-05 13:39:22,4,Strongbow,26,Siêu thị,Huế,10,29834.48,298344.8,0.1,29834.48,298344.8,Tiền mặt,Thường xuyên,Bob,Âm u,27,32029.59
207,2024-03-12 13:21:49,3,Number 1,9,Cửa hàng,Đồng Nai,9,15602.76,140424.84,0.1,14.042.484,140424.84,Chuyển khoản,VIP,Alice,Nắng,33,25441.78
208,2024-04-06 05:46:27,2,Strongbow,30,Online,Nam Định,8,41067.0,328536.0,0.0,32853.6,361389.6,Thẻ,VIP,Alice,Âm u,28,207240.97
209,2023-07-09 22:29:45,9,Oolong Tea Plus,44,Siêu thị,Nghệ An,3,46180.29,138540.87,0.0,13.854.087.000.000.000,152.394.957,Tiền mặt,VIP,Emma,Âm u,21,14415.08
210,2024-06-29 16:24:33,1,Coca-Cola,48,Siêu thị,Hải Phòng,4,14860.39,59441.56,0.05,5.944.156,62.413.638,Thẻ,Mới,Alice,Âm u,32,13591.1
211,2023-12-27 01:58:28,7,Sting,22,Cửa hàng,Bình Dương,7,12683.62,8.878.534.000.000.000,0.0,8.878.534.000.000.000,97.663.874,Thẻ,Thường xuyên,Alice,Âm u,30,47854.15
212,2024-05-31 02:07:17,4,Pepsi,40,Cửa hàng,Hà Nội,2,43994.85,87989.7,0.0,8798.97,96788.67,Tiền mặt,Thường xuyên,Emma,Âm u,22,57502.69
213,2023-08-07 19:47:28,5,Coca-Cola,41,Cửa hàng,Thái Bình,10,30038.64,300386.4,0.05,30038.64,31.540.572.000.000.000,Thẻ,VIP,Bob,Âm u,25,186710.88
214,2024-01-20 21:09:32,10,Mirinda,44,Siêu thị,Hà Nội,6,36982.08,221892.48,0.0,22.189.248.000.000.000,244.081.728,Chuyển khoản,Mới,Carol,Mưa,32,62000.19
215,2024-02-06 20:22:53,5,Sting,30,Online,Hà Nội,9,27659.65,248936.85,0.1,24.893.685,248936.85,Thẻ,Mới,Bob,Nắng,22,166723.81
216,2023-12-25 22:09:55,1,Strongbow,20,Cửa hàng,Quảng Ninh,9,26497.54,238477.86,0.1,23.847.786,238477.86,Chuyển khoản,VIP,Emma,Nắng,33,69110.71
217,2024-06-11 07:37:23,6,Oolong Tea Plus,28,Cửa hàng,Hà Nội,6,21986.67,131920.02,0.05,13.192.002,13.851.602.099.999.900,Tiền mặt,VIP,Bob,Mưa,25,47533.39
218,2024-06-15 13:36:03,9,Revive,7,Online,Hải Phòng,6,32517.69,195106.14,0.05,19.510.614,204.861.447,Thẻ,Mới,Alice,Mưa,32,136026.66
219,2023-11-08 02:18:19,2,Strongbow,4,Siêu thị,Huế,6,16392.48,98354.88,0.05,9.835.488,103.272.624,Tiền mặt,Mới,Carol,Âm u,34,60951.14
220,2023-10-13 13:44:21,7,C2,28,Siêu thị,Khánh Hòa,10,38689.95,386899.5,0.0,38689.95,425589.45,Tiền mặt,Thường xuyên,David,Nắng,25,301541.24
221,2023-08-01 16:27:01,6,C2,35,Online,Ninh Bình,6,31977.74,191866.44,0.0,19.186.644.000.000.000,211.053.084,Tiền mặt,VIP,Alice,Âm u,22,120125.72
222,2023-07-23 08:08:02,5,Revive,33,Cửa hàng,Thái Bình,3,43901.68,131705.04,0.1,13.170.504.000.000.000,131705.04,Tiền mặt,Mới,Emma,Mưa,21,73049.79
223,2024-01-25 21:22:31,4,Pepsi,7,Online,Đà Nẵng,4,46841.49,187365.96,0.05,18.736.596,196.734.258,Chuyển khoản,Mới,Emma,Âm u,31,32777.77
224,2023-11-23 06:26:25,4,C2,9,Siêu thị,TP. Hồ Chí Minh,6,46024.37,27.614.622.000.000.000,0.05,27.614.622.000.000.000,2.899.535.310.000.000,Thẻ,Thường xuyên,Bob,Âm u,27,108849.29
225,2024-03-09 00:51:26,6,Pepsi,34,Siêu thị,Quảng Nam,10,34049.84,340498.4,0.05,34049.84,35.752.331.999.999.900,Tiền mặt,Thường xuyên,David,Nắng,33,106290.63
226,2024-04-06 03:56:35,4,Sting,39,Cửa hàng,Bà Rịa - Vũng Tàu,1,22749.69,22749.69,0.1,2.274.969,22749.69,Chuyển khoản,VIP,David,Nắng,26,6715.52
227,2024-02-29 19:52:16,5,Revive,42,Cửa hàng,Hải Phòng,1,24287.14,24287.14,0.05,2.428.714,25.501.497,Thẻ,Thường xuyên,Bob,Nắng,28,21334.03
228,2024-04-08 00:17:02,6,Pepsi,34,Online,Thái Bình,7,36102.1,252714.7,0.1,25271.47,252714.7,Thẻ,VIP,Alice,Âm u,20,104744.73
229,2023-08-07 04:30:13,5,Mirinda,13,Siêu thị,Khánh Hòa,1,38479.4,38479.4,0.05,3.847.940.000.000.000,40403.37,Tiền mặt,Thường xuyên,Carol,Âm u,20,31308.27
230,2023-08-12 01:59:20,7,Pepsi,29,Siêu thị,Huế,5,16451.58,8.225.790.000.000.000,0.1,8225.79,8.225.790.000.000.000,Thẻ,VIP,David,Mưa,20,49758.7
231,2024-05-27 21:50:16,9,7 Up,35,Online,Nghệ An,10,49918.97,499189.7,0.1,49918.97,499189.7,Tiền mặt,VIP,Bob,Mưa,20,367328.26
232,2023-09-15 16:02:24,10,Sting,45,Cửa hàng,Nam Định,8,14300.23,114401.84,0.0,11.440.184,125.842.024,Chuyển khoản,VIP,Carol,Mưa,24,57442.27
233,2024-06-24 15:24:34,7,Mirinda,10,Siêu thị,Quảng Nam,6,34284.3,205705.8,0.1,20.570.580.000.000.000,20.570.580.000.000.000,Thẻ,Mới,Bob,Mưa,21,115508.56
234,2024-03-25 13:21:25,7,Revive,30,Siêu thị,Quảng Nam,3,31241.48,93724.44,0.05,9.372.444,98.410.662,Tiền mặt,VIP,Carol,Mưa,23,46301.2
235,2023-08-04 07:13:20,4,Number 1,44,Cửa hàng,TP. Hồ Chí Minh,2,33640.12,67280.24,0.05,6.728.024.000.000.000,7.064.425.200.000.000,Chuyển khoản,Mới,Carol,Mưa,28,17236.82
236,2024-04-08 13:45:47,1,Strongbow,26,Siêu thị,Ninh Bình,2,31351.13,62702.26,0.1,6.270.226.000.000.000,62702.26,Tiền mặt,Thường xuyên,Alice,Mưa,34,42509.73
237,2023-08-28 11:00:52,8,Oolong Tea Plus,35,Cửa hàng,Thái Bình,4,12316.46,49265.84,0.1,4.926.584,49265.84,Thẻ,Mới,Emma,Nắng,22,15992.57
238,2023-09-14 19:39:44,4,C2,28,Online,Nam Định,9,49838.01,448542.09,0.0,44.854.209,493.396.299,Chuyển khoản,Mới,Emma,Mưa,34,53579.6
239,2023-07-14 02:14:50,1,7 Up,29,Cửa hàng,Huế,9,49252.06,443268.54,0.1,44.326.854,443268.54,Tiền mặt,Mới,David,Âm u,33,273220.9
240,2024-06-19 00:36:14,5,7 Up,6,Cửa hàng,Ninh Bình,1,30974.6,30974.6,0.0,3097.46,34072.06,Chuyển khoản,Thường xuyên,Emma,Âm u,30,7486.21
241,2023-08-07 22:17:01,8,Number 1,3,Online,Nghệ An,5,18334.16,91670.8,0.05,9167.08,96254.34,Chuyển khoản,VIP,David,Âm u,31,78137.15
242,2023-12-02 07:44:31,4,Strongbow,29,Siêu thị,Bình Dương,9,17317.87,155860.83,0.0,15.586.083,171.446.913,Chuyển khoản,VIP,David,Nắng,27,134530.16
243,2023-11-27 13:57:06,8,Strongbow,2,Siêu thị,Hà Nội,4,12282.0,49128.0,0.1,4912.8,49128.0,Thẻ,Thường xuyên,Carol,Âm u,33,40869.17
244,2023-12-22 21:18:24,8,C2,22,Cửa hàng,TP. Hồ Chí Minh,7,34474.97,241324.79,0.05,24.132.479.000.000.000,2.533.910.295,Thẻ,VIP,David,Âm u,28,95595.26
245,2023-08-01 01:11:49,3,Pepsi,46,Cửa hàng,Đồng Nai,6,29129.94,17.477.963.999.999.900,0.1,17.477.964.000.000.000,17.477.963.999.999.900,Thẻ,VIP,Bob,Nắng,28,19639.17
246,2023-12-23 08:24:28,9,Revive,47,Online,Quảng Ninh,4,26652.89,106611.56,0.1,10.661.156,106611.56,Thẻ,VIP,Bob,Âm u,21,89836.75
247,2024-03-10 19:18:16,3,Strongbow,50,Online,Ninh Bình,10,31009.06,31.009.060.000.000.000,0.05,31009.06,325595.13,Thẻ,VIP,Carol,Nắng,27,137229.76
248,2023-11-19 13:12:42,1,Strongbow,27,Siêu thị,Bình Định,7,44914.99,314404.93,0.0,31.440.493,345.845.423,Chuyển khoản,Thường xuyên,Alice,Âm u,27,274577.33
249,2024-01-13 16:51:13,2,Oolong Tea Plus,22,Siêu thị,Bình Dương,7,12828.82,8.980.173.999.999.990,0.0,8.980.174,98.781.914,Chuyển khoản,VIP,Carol,Âm u,34,78207.97
250,2023-09-30 19:55:47,6,Mirinda,10,Online,Đồng Nai,2,31764.11,63528.22,0.0,6.352.822,69.881.042,Thẻ,VIP,Carol,Mưa,30,49704.96
251,2023-10-13 18:32:15,10,Mirinda,49,Cửa hàng,Khánh Hòa,7,38041.38,266289.66,0.0,26.628.966,292.918.626,Tiền mặt,Mới,Emma,Âm u,34,89355.92
252,2024-04-03 08:25:10,2,Oolong Tea Plus,49,Online,Quảng Ninh,9,48828.52,439456.68,0.0,43.945.668,483.402.348,Tiền mặt,Mới,Emma,Mưa,22,179332.68
253,2024-02-04 15:14:26,6,Coca-Cola,19,Siêu thị,Đồng Nai,6,39588.43,237530.58,0.0,23.753.058.000.000.000,26.128.363.800.000.000,Thẻ,VIP,Carol,Mưa,32,185489.85
254,2023-11-30 02:48:45,1,Revive,24,Cửa hàng,Quảng Nam,6,31925.13,191550.78,0.05,19.155.078.000.000.000,201.128.319,Thẻ,Mới,Bob,Âm u,33,67720.4
255,2023-07-10 03:21:27,1,Strongbow,27,Online,Cần Thơ,6,40671.52,244029.12,0.1,24.402.912,244029.12,Chuyển khoản,VIP,Carol,Âm u,30,57491.84
256,2023-12-13 19:07:35,5,C2,36,Siêu thị,Bình Dương,2,49883.33,99766.66,0.05,9.976.666,104.754.993,Chuyển khoản,VIP,Bob,Nắng,20,54416.83
257,2023-12-26 04:02:55,10,Revive,43,Cửa hàng,Quảng Nam,6,45550.26,273301.56,0.1,27.330.156.000.000.000,273301.56,Thẻ,Mới,Alice,Mưa,20,232012.2
258,2024-04-02 19:15:23,9,Number 1,17,Cửa hàng,Đồng Nai,6,13563.94,81383.64,0.05,8.138.364.000.000.000,85.452.822,Thẻ,VIP,Emma,Âm u,30,53454.71
259,2024-02-05 22:19:52,8,7 Up,10,Cửa hàng,Khánh Hòa,9,32993.69,296943.21,0.1,29.694.321.000.000.000,296943.21,Tiền mặt,Mới,David,Mưa,32,165114.96
260,2023-11-05 08:27:01,3,Strongbow,17,Cửa hàng,Đà Nẵng,2,41459.75,82919.5,0.1,8291.95,82919.5,Tiền mặt,Thường xuyên,Bob,Mưa,34,14738.21
261,2023-12-07 03:48:24,3,Coca-Cola,44,Cửa hàng,TP. Hồ Chí Minh,9,36875.69,331881.21,0.05,3.318.812.100.000.000,3.484.752.705,Chuyển khoản,Mới,Bob,Âm u,33,196475.6
262,2024-01-20 01:39:29,1,C2,10,Online,Cần Thơ,5,26679.13,133395.65,0.0,13.339.565,146.735.215,Tiền mặt,Thường xuyên,Alice,Âm u,31,118994.67
263,2023-09-22 11:38:51,3,Revive,10,Cửa hàng,Hà Nội,9,22898.1,206082.9,0.1,20608.29,206082.9,Chuyển khoản,Mới,Emma,Mưa,33,43703.43
264,2024-02-27 12:03:47,1,Sting,38,Online,Quảng Ninh,10,35080.82,350808.2,0.05,35080.82,368348.61,Tiền mặt,Thường xuyên,Emma,Âm u,30,180548.25
265,2023-10-06 00:45:09,8,7 Up,17,Cửa hàng,Đồng Nai,10,26495.16,264951.6,0.1,26495.16,264951.6,Thẻ,VIP,Emma,Mưa,31,212464.28
266,2023-08-27 17:37:02,1,Strongbow,26,Siêu thị,Hà Nội,2,25680.29,51360.58,0.0,5.136.058.000.000.000,56.496.638.000.000.000,Tiền mặt,VIP,Bob,Nắng,30,35573.1
267,2024-03-17 00:23:53,5,Revive,26,Cửa hàng,Hà Nội,5,43470.51,217352.55,0.1,21.735.255,217352.55,Chuyển khoản,Mới,Emma,Nắng,23,142933.77
268,2023-09-13 16:49:30,9,Revive,34,Online,Huế,2,22626.53,45253.06,0.0,4.525.306,49.778.366,Tiền mặt,VIP,Emma,Âm u,34,29956.95
269,2024-01-24 10:31:36,7,C2,4,Siêu thị,Bà Rịa - Vũng Tàu,5,35797.6,178988.0,0.1,17898.8,178988.0,Chuyển khoản,Mới,David,Mưa,28,69374.48
270,2024-01-03 22:00:40,4,7 Up,50,Siêu thị,Hải Phòng,7,44938.21,314567.47,0.0,31.456.747.000.000.000,34.602.421.699.999.900,Chuyển khoản,VIP,Bob,Nắng,34,105340.3
271,2024-04-10 11:21:51,9,Mirinda,27,Online,Quảng Ninh,7,34871.5,244100.5,0.1,24.410.050.000.000.000,244100.5,Chuyển khoản,VIP,Bob,Mưa,28,182462.42
272,2024-04-14 15:31:52,9,Mirinda,21,Siêu thị,Nam Định,7,29711.99,207983.93,0.0,20.798.393.000.000.000,22.878.232.300.000.000,Chuyển khoản,VIP,Emma,Âm u,31,155590.85
273,2023-09-04 21:34:10,2,Sting,36,Online,Cần Thơ,5,11412.14,57060.7,0.1,5706.07,57060.7,Thẻ,VIP,Carol,Nắng,34,45286.67
274,2023-07-18 20:16:08,10,Pepsi,38,Cửa hàng,Đà Nẵng,7,37263.58,260845.06,0.05,26.084.506.000.000.000,273.887.313,Tiền mặt,Mới,Emma,Nắng,21,216655.94
275,2023-07-12 00:58:01,10,Oolong Tea Plus,46,Cửa hàng,Đồng Nai,6,49902.04,299412.24,0.1,2.994.122.400.000.000,299412.24,Tiền mặt,VIP,Bob,Mưa,33,152422.96
276,2023-11-19 14:35:05,6,Strongbow,31,Online,Khánh Hòa,7,42338.03,296366.21,0.0,29.636.621.000.000.000,32.600.283.099.999.900,Tiền mặt,Mới,Bob,Nắng,26,148542.61
277,2024-03-03 09:31:31,4,C2,7,Cửa hàng,Hà Nội,5,35379.28,176896.4,0.0,17689.64,194586.04,Thẻ,Thường xuyên,David,Mưa,20,130662.07
278,2024-02-23 06:53:01,8,Strongbow,44,Siêu thị,Cần Thơ,2,28766.25,57532.5,0.1,5753.25,57532.5,Tiền mặt,VIP,Alice,Mưa,33,35668.49
279,2023-10-06 22:45:02,7,C2,34,Cửa hàng,Đà Nẵng,9,18973.19,170758.71,0.1,17.075.871,17.075.870.999.999.900,Thẻ,VIP,Emma,Âm u,32,112969.44
